Bogføringsdato;Beløb;Posteringstype;Reference;Løbende_saldo;Statuskonto
20250422;25,00;OVERFØRSEL;Overførsel 2009915380011804258     Meddelnr. 19887214525112;214973672,02;90540000
20250422;75,00;OVERFØRSEL;Overførsel 2008446080011804251     Meddelnr. 19887158025112;214973147,02;90540000
20250422;400,00;OVERFØRSEL;Overførsel 2001341000011804252     Meddelnr. 19887145325112;214963135,52;90540000
20250422;495,05;OVERFØRSEL;Overførsel 2000452160011804257     Meddelnr. 19887261525112;214962735,52;90540000
20250422;42.123,57;OVERFØRSEL;Overførsel 4000000000011704252     Meddelnr. 19876490325112;215081658,78;90540000
20250422;3.806,34;OVERFØRSEL;Overførsel 3000000000011704253     Meddelnr. 19876514025112;214980826,86;90540000
20250422;267,00;OVERFØRSEL;Overførsel 2020498350011704253     Meddelnr. 19876502325112;214976646,52;90540000
20250422;25,00;OVERFØRSEL;Overførsel 2020421200011704257     Meddelnr. 19876500125112;214975472,02;90540000
20250422;90,00;OVERFØRSEL;Overførsel 2020314620011704258     Meddelnr. 19876492525112;214975205,02;90540000
20250422;106,00;OVERFØRSEL;Overførsel 2020190910011704250     Meddelnr. 19876480725112;214974293,02;90540000
20250422;54,00;OVERFØRSEL;Overførsel 2020001320011704256     Meddelnr. 19876211525112;214973726,02;90540000
20250422;2.905,00;OVERFØRSEL;Overførsel 2007785490011704250     Meddelnr. 19876405225112;214972863,02;90540000
20250422;100,00;OVERFØRSEL;Overførsel 2002613330011704254     Meddelnr. 19876404425112;214963412,52;90540000
20250422;495,05;OVERFØRSEL;Overførsel 2000452160011704250     Meddelnr. 19876576725112;214962240,47;90540000
20250422;58.708,35;OVERFØRSEL;Overførsel 4000000000011604255     Meddelnr. 19864019325112;215039535,21;90540000
20250422;777,50;OVERFØRSEL;Overførsel 2020498350011604256     Meddelnr. 19864045425112;214976379,52;90540000
20250422;30,00;OVERFØRSEL;Overførsel 2020471040011604253;214975602,02;90540000
20250422;75,00;OVERFØRSEL;Overførsel 2020443930011604252     Meddelnr. 19864036425112;214975572,02;90540000
20250422;20,00;OVERFØRSEL;Overførsel 2020421200011604250     Meddelnr. 19864039325112;214975447,02;90540000
20250422;137,00;OVERFØRSEL;Overførsel 2020320950011604258     Meddelnr. 19864022925112;214975427,02;90540000
20250422;322,00;OVERFØRSEL;Overførsel 2020314620011604251     Meddelnr. 19864022325112;214975115,02;90540000
20250422;257,00;OVERFØRSEL;Overførsel 2020249660011604250     Meddelnr. 19864015625112;214974793,02;90540000
20250422;243,00;OVERFØRSEL;Overførsel 2020219860011604255;214974536,02;90540000
20250422;164,00;OVERFØRSEL;Overførsel 2020190910011604253;214974187,02;90540000
20250422;297,00;OVERFØRSEL;Overførsel 2020094080011604250     Meddelnr. 19864003925112;214974023,02;90540000
20250422;500,00;OVERFØRSEL;Overførsel 2009714140011604255     Meddelnr. 19863838825112;214973647,02;90540000
20250422;30,00;OVERFØRSEL;Overførsel 2008446080011604257     Meddelnr. 19863789725112;214973072,02;90540000
20250422;104,00;OVERFØRSEL;Overførsel 2008169120011604258     Meddelnr. 19863842925112;214973042,02;90540000
20250422;75,00;OVERFØRSEL;Overførsel 2008082310011604255     Meddelnr. 19863640625112;214972938,02;90540000
20250422;5.620,00;OVERFØRSEL;Overførsel 2007785490011604253;214969958,02;90540000
20250422;310,00;OVERFØRSEL;Overførsel 2007260820011604254     Meddelnr. 19863583925112;214964338,02;90540000
20250422;3,00;OVERFØRSEL;Overførsel 2006169460011604253     Meddelnr. 19863932225112;214964028,02;90540000
20250422;149,00;OVERFØRSEL;Overførsel 2005991510011604259     Meddelnr. 19863767825112;214964025,02;90540000
20250422;59,00;OVERFØRSEL;Overførsel 2005827710011604259     Meddelnr. 19863993425112;214963876,02;90540000
20250422;37,00;OVERFØRSEL;Overførsel 2005473320011604255     Meddelnr. 19863593725112;214963817,02;90540000
20250422;25,00;OVERFØRSEL;Overførsel 2004212550011604258     Meddelnr. 19863743225112;214963780,02;90540000
20250422;120,00;OVERFØRSEL;Overførsel 2003982780011604252     Meddelnr. 19863711525112;214963755,02;90540000
20250422;20,00;OVERFØRSEL;Overførsel 2003486810011604259     Meddelnr. 19863696225112;214963635,02;90540000
20250422;75,00;OVERFØRSEL;Overførsel 2003444130011604256;214963615,02;90540000
