Bogføringsdato;Beløb;Posteringstype;Reference;Løbende_saldo;Statuskonto
20250430;40,00;MOBILEPAY;Mobilepay 2007119930012904253;-171661096,38;90540000
20250430;1.635,00;MOBILEPAY;Mobilepay 2006864100012904258;-171661136,38;90540000
20250430;100,00;MOBILEPAY;Mobilepay 2006840070012904250;-171662771,38;90540000
20250430;350,00;MOBILEPAY;Mobilepay 2006596600012904259;-171662871,38;90540000
20250430;5,00;MOBILEPAY;Mobilepay 2006542270012904251;-171663221,38;90540000
20250430;864,50;MOBILEPAY;Mobilepay 2006169460012904253;-171663226,38;90540000
20250430;169,00;MOBILEPAY;Mobilepay 2005827710012904259;-171664090,88;90540000
20250430;368,00;MOBILEPAY;Mobilepay 2005473320012904255;-171664259,88;90540000
20250430;7,00;MOBILEPAY;Mobilepay 2005438250012904250;-171664627,88;90540000
20250430;300,00;MOBILEPAY;Mobilepay 2004407540012904251;-171664634,88;90540000
20250430;76,00;MOBILEPAY;Mobilepay 2004292740012904253;-171664934,88;90540000
20250430;120,00;MOBILEPAY;Mobilepay 2003982780012904252;-171665010,88;90540000
20250430;15.660,66;MOBILEPAY;Mobilepay 2003872020012904255;-171665130,88;90540000
20250430;1.626,00;MOBILEPAY;Mobilepay 2003503530012904250;-171680791,54;90540000
20250430;335,00;MOBILEPAY;Mobilepay 2003444130012904256;-171682417,54;90540000
20250430;1.100,00;MOBILEPAY;Mobilepay 2002222970012904257;-171682752,54;90540000
20250430;126,00;MOBILEPAY;Mobilepay 2001877710012904258;-171683852,54;90540000
20250430;150,00;MOBILEPAY;Mobilepay 2001424450012904259;-171683978,54;90540000
20250430;545,00;MOBILEPAY;Mobilepay 2001341000012904258;-171684128,54;90540000
20250430;990,10;MOBILEPAY;Mobilepay 2000452160012904253;-171684673,54;90540000
20250430;171,78;MOBILEPAY;Mobilepay 2000419750012904253;-171685663,64;90540000
20250430;49,50;MOBILEPAY;Mobilepay 2000311450012904253;-171685835,42;90540000
20250430;-4.099,00;CAP;Cap Sygedagpenge;-171685884,92;90540000
20250430;-2.480,00;CAP;Cap RS-250501 29 ACONTO;-171681785,92;90540000
20250430;5.543,02;CAP;Cap Overførsel                     Meddelnr. 07005631725119;-171679305,92;90540000
20250430;-5.001,86;CAP;Cap NKS-KY;-171684848,94;90540000
20250430;-3.893,22;CAP;Cap NKS-KY;-171679847,08;90540000
20250430;-8.620,20;CAP;Cap NKS-KY;-171675953,86;90540000
20250430;-2.925,00;CAP;Cap NKS-KY;-171667333,66;90540000
20250430;-4.117,50;CAP;Cap NKS-KY;-171664408,66;90540000
20250430;-12.589,00;CAP;Cap NKS-KY;-171660291,16;90540000
20250430;-11.485,00;CAP;Cap NKS-KY;-171647702,16;90540000
20250430;-3.945,00;CAP;Cap NKS-KY;-171636217,16;90540000
20250430;-408,31;CAP;Cap NKS-KY;-171632272,16;90540000
20250430;-8.093,15;CAP;Cap NKS-KY;-171631863,85;90540000
20250430;-7.500,00;CAP;Cap NKS-KY;-171623770,70;90540000
20250430;-3.829,00;CAP;Cap NKS-KY;-171616270,70;90540000
20250430;-1.970,69;CAP;Cap NKS-KY;-171612441,70;90540000
20250430;-5.191,32;CAP;Cap NKS-KY;-171610471,01;90540000
20250430;-7.110,00;CAP;Cap NKS-KY;-171605279,69;90540000
20250430;25.800,80;CAP;Cap KP-ViborgKommune;-171598169,69;90540000
20250430;11.253,45;CAP;Cap KP-Vesthimmerland;-171623970,49;90540000
20250430;57.003,70;CAP;Cap KP-Skanderborg;-171635223,94;90540000
20250430;13.623,35;CAP;Cap KP-RoskildeKommune;-171692227,64;90540000
20250430;13.716,95;CAP;Cap KP-OdenseKommune;-171705850,99;90540000
20250430;13.716,95;CAP;Cap KP-HolstebroKommune;-171719567,94;90540000
20250430;13.716,95;CAP;Cap KP-EsbjergKommune;-171733284,89;90540000
20250430;149.278,90;CAP;Cap KP-AarhusKommune;-171747001,84;90540000
20250430;-10.485,00;CAP;Cap Boliglån;-171896280,74;90540000
20250430;-3.112.444,00;CAP;Sygedagpenge lønrefu;-171885795,74;90540000
20250430;-277.534,00;CAP;Sygedagpenge;-168773351,74;90540000
20250430;-28.890,37;CAP;RG-250501 29 ACONTO;-168495817,74;90540000
20250430;-68.906,79;CAP;Rekvireret udbetalin;-168466927,37;90540000
20250430;-12.933,91;CAP;NKS-KY;-168398020,58;90540000
20250430;-12.169,86;CAP;NKS-KY;-168385086,67;90540000
20250430;-4.512,51;CAP;NKS-KY;-168372916,81;90540000
20250430;-17.381,33;CAP;NKS-KY;-168368404,30;90540000
20250430;-6.961,18;CAP;NKS-KY;-168351022,97;90540000
20250430;-60.114,08;CAP;NKS-KY;-168344061,79;90540000
20250430;-8.174,56;CAP;NKS-KY;-168283947,71;90540000
20250430;-94.082,93;CAP;NKS-KY;-168275773,15;90540000
20250430;-19.380,30;CAP;NKS-KY;-168181690,22;90540000
20250430;-430.252,81;CAP;NKS-KY;-168162309,92;90540000
20250430;-16.416,89;CAP;NKS-KY;-167732057,11;90540000
20250430;-25.131,09;CAP;NKS-KY;-167715640,22;90540000
20250430;-31.268,22;CAP;NKS-KY;-167690509,13;90540000
20250430;-11.870,86;CAP;NKS-KY;-167659240,91;90540000
20250430;-22.527.519,14;CAP;Leverandørudbetaling;-167647370,05;90540000
20250430;-14.980.022,79;CAP;Leverandørudbetaling;-145119850,91;90540000
20250430;-8.304,00;CAP;Indfasningsstøtte;-130139828,12;90540000
20250430;-1.515.921,00;CAP;Foreningstilskud;-130131524,12;90540000
20250430;63.544,35;OTC-BETALING;Otc-betaling 2092649/3736996 NTRF;-128615603,12;90540000
20250430;363.611,66;OTC-BETALING;Otc-betaling 2092645/3736991 NTRF;-128679147,47;90540000
20250430;8.248,92;INDBETALINGSKORT;Indbetalingskort K 89182816-29.04;-129042759,13;90540000
20250430;39.583,58;INDBETALINGSKORT;Indbetalingskort K 86446707-29.04;-129051008,05;90540000
20250430;7.900,00;INDBETALINGSKORT;Indbetalingskort K 86136228-29.04;-129090591,63;90540000
20250430;10.195.267,25;INDBETALINGSKORT;Indbetalingskort K 84788767-29.04;-129098491,63;90540000
20250430;322.118,45;BS BETALING;Bs betaling KON konto 0970205918;-139293758,88;90540000
20250430;6.739,62;RETURNERING;Returnering, ovf. 9028 4580007126  Meddelnr. 02299657225120;-139615877,33;90540000
20250430;9.409,00;RETURNERING;Returnering, ovf. 6620 0004009296  Meddelnr. 02299659025120;-139622616,95;90540000
20250430;400,00;BGS;Bgs 0202864007                     Boligindskudslån;-139632025,95;90540000
20250430;2.166,00;INDBETALING;Indbetaling Cafe TB uge 7-14;-139632425,95;90540000
20250430;1.127,00;INDBETALING;Indbetaling Cafe TB uge 15-17;-139634591,95;90540000
20250430;1.960,50;INDBETALING;Indbetaling Cafe LV uge 8-17;-139635718,95;90540000
20250430;20.500,00;PENGEAUTOMAT;Pengeautomat 012188 30.04 kl10.49  2700-78 eksnr. 7962;-139637679,45;90540000
20250430;4.700,00;PENGEAUTOMAT;Pengeautomat 012188 30.04 kl10.46  2700-78 eksnr. 7961;-139658179,45;90540000
20250430;18.850,00;PENGEAUTOMAT;Pengeautomat 011789 30.04 kl10.50  2700-78 eksnr. 7963;-139662879,45;90540000
20250430;65,00;DANKORT-SALG;Dankort-salg 29.04 7221290 729550;-139681729,45;90540000
20250430;611,00;DANKORT-SALG;Dankort-salg 29.04 7221290 729450;-139681794,45;90540000
20250430;400,50;DANKORT-SALG;Dankort-salg 29.04 6899625 239850;-139682405,45;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 88W45C;-139682805,95;90540000
20250430;140,00;DANKORT-SALG;Dankort-salg 29.04 6256651 87OOOB;-139683839,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 855J01;-139683979,95;90540000
20250430;290,00;DANKORT-SALG;Dankort-salg 29.04 6256651 842ZEW;-139685013,95;90540000
20250430;182,00;DANKORT-SALG;Dankort-salg 29.04 6256651 8IF6PO;-139685303,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 7KH856;-139685485,95;90540000
20250430;150,00;DANKORT-SALG;Dankort-salg 29.04 6256651 65C654;-139686519,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 61GBIA;-139686669,95;90540000
20250430;150,00;DANKORT-SALG;Dankort-salg 29.04 6256651 6D5L88;-139687703,95;90540000
20250430;380,00;DANKORT-SALG;Dankort-salg 29.04 6256651 6BK816;-139687853,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 5S6AKJ;-139688233,95;90540000
20250430;522,00;DANKORT-SALG;Dankort-salg 29.04 6256651 415C5N;-139689267,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 4YJHQ2;-139689789,95;90540000
20250430;894,00;DANKORT-SALG;Dankort-salg 29.04 6256651 4GV62T;-139690823,95;90540000
20250430;150,00;DANKORT-SALG;Dankort-salg 29.04 6256651 4D7XD9;-139691717,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 3ULC5M;-139691867,95;90540000
20250430;290,00;DANKORT-SALG;Dankort-salg 29.04 6256651 1775BE;-139692901,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 1FD65C;-139693191,95;90540000
20250430;522,00;DANKORT-SALG;Dankort-salg 29.04 6256651 021982;-139694225,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 0XO838;-139694747,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 Y4D6A7;-139695781,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 VLV952;-139696815,95;90540000
20250430;60,00;DANKORT-SALG;Dankort-salg 29.04 6256651 T3MO7M;-139697849,95;90540000
20250430;190,00;DANKORT-SALG;Dankort-salg 29.04 6256651 RDCZC3;-139697909,95;90540000
20250430;322,00;DANKORT-SALG;Dankort-salg 29.04 6256651 O7U1E9;-139698099,95;90540000
20250430;290,00;DANKORT-SALG;Dankort-salg 29.04 6256651 MWT3NH;-139698421,95;90540000
20250430;522,00;DANKORT-SALG;Dankort-salg 29.04 6256651 K728UR;-139698711,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 KY582E;-139699233,95;90540000
20250430;290,00;DANKORT-SALG;Dankort-salg 29.04 6256651 KJMD25;-139700267,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 JV9422;-139700557,95;90540000
20250430;510,00;DANKORT-SALG;Dankort-salg 29.04 6256651 F55TK0;-139701591,95;90540000
20250430;894,00;DANKORT-SALG;Dankort-salg 29.04 6256651 F05241;-139702101,95;90540000
20250430;30,00;DANKORT-SALG;Dankort-salg 29.04 6256651 E28WM7;-139702995,95;90540000
20250430;182,00;DANKORT-SALG;Dankort-salg 29.04 6256651 D20RPP;-139703025,95;90540000
20250430;1.034,00;DANKORT-SALG;Dankort-salg 29.04 6256651 BR5245;-139703207,95;90540000
20250430;1.509,00;DANKORT-SALG;Dankort-salg 29.04 6201830 319350;-139704241,95;90540000
20250430;519,00;DANKORT-SALG;Dankort-salg 29.04 5991390 215150;-139705750,95;90540000
20250430;250,00;DANKORT-SALG;Dankort-salg 29.04 5891507 278650;-139706269,95;90540000
20250430;245,00;DANKORT-SALG;Dankort-salg 29.04 5887356 165950;-139706519,95;90540000
20250430;3.776,00;DANKORT-SALG;Dankort-salg 29.04 5846102 814450;-139706764,95;90540000
20250430;100,00;DANKORT-SALG;Dankort-salg 29.04 5541069 266950;-139710540,95;90540000
20250430;590,85;DANKORT-SALG;Dankort-salg 29.04 5541042 019429;-139710640,95;90540000
20250430;95,00;DANKORT-SALG;Dankort-salg 29.04 5247969 691762;-139711231,80;90540000
20250430;300,00;DANKORT-SALG;Dankort-salg 29.04 5078318 2802;-139711326,80;90540000
20250430;300,00;DANKORT-SALG;Dankort-salg 29.04 5078318 2800;-139711626,80;90540000
20250430;-200,00;DANKORT-SALG;Dankort-salg 29.04 5078318 2412;-139711926,80;90540000
20250430;182,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208929;-139711726,80;90540000
20250430;105,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208928;-139711908,80;90540000
20250430;448,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208618;-139712013,80;90540000
20250430;83,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208551;-139712461,80;90540000
20250430;586,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208551;-139712544,80;90540000
20250430;434,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208542;-139713130,80;90540000
20250430;29,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208542;-139713564,80;90540000
20250430;326,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208393;-139713593,80;90540000
20250430;250,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208392;-139713919,80;90540000
20250430;1.410,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208371;-139714169,80;90540000
20250430;45,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208371;-139715579,80;90540000
20250430;98,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208368;-139715624,80;90540000
20250430;75,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208279;-139715722,80;90540000
20250430;190,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208245;-139715797,80;90540000
20250430;46,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208235;-139715987,80;90540000
20250430;228,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208234;-139716033,80;90540000
20250430;190,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208228;-139716261,80;90540000
20250430;54,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208202;-139716451,80;90540000
20250430;165,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208196;-139716505,80;90540000
20250430;151,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208170;-139716670,80;90540000
20250430;43,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208166;-139716821,80;90540000
20250430;143,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208147;-139716864,80;90540000
20250430;477,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208141;-139717007,80;90540000
20250430;178,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208139;-139717484,80;90540000
20250430;682,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208135;-139717662,80;90540000
20250430;63,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208134;-139718344,80;90540000
20250430;358,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208109;-139718407,80;90540000
20250430;1.345,00;DANKORT-SALG;Dankort-salg 29.04 4922735 208069;-139718765,80;90540000
20250430;1.040,00;DANKORT-SALG;Dankort-salg 29.04 4862899 925550;-139720110,80;90540000
20250430;3.720,00;DANKORT-SALG;Dankort-salg 29.04 4862899 088550;-139721150,80;90540000
20250430;131,00;DANKORT-SALG;Dankort-salg 29.04 4771850 545950;-139724870,80;90540000
20250430;1.184,00;DANKORT-SALG;Dankort-salg 29.04 4430778 987550;-139725001,80;90540000
20250430;51,00;DANKORT-SALG;Dankort-salg 29.04 3796930 590750;-139726185,80;90540000
20250430;381,00;DANKORT-SALG;Dankort-salg 29.04 3796930 040950;-139726236,80;90540000
20250430;32,00;DANKORT-SALG;Dankort-salg 29.04 3796914 880050;-139726617,80;90540000
20250430;1.234,00;DANKORT-SALG;Dankort-salg 29.04 3796914 879950;-139726649,80;90540000
20250430;526,00;DANKORT-SALG;Dankort-salg 29.04 3796892 673350;-139727883,80;90540000
20250430;460,50;DANKORT-SALG;Dankort-salg 29.04 3796884 623850;-139728409,80;90540000
20250430;48,00;DANKORT-SALG;Dankort-salg 29.04 3796868 574550;-139728870,30;90540000
20250430;84,00;DANKORT-SALG;Dankort-salg 29.04 3796817 779750;-139728918,30;90540000
20250430;255,00;DANKORT-SALG;Dankort-salg 29.04 3796795 279050;-139729002,30;90540000
20250430;2.198,00;DANKORT-SALG;Dankort-salg 29.04 3796671 706450;-139729257,30;90540000
20250430;53,00;DANKORT-SALG;Dankort-salg 29.04 3796663 988050;-139731455,30;90540000

